population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,42,<28 days,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.004209584925611718,0.005609363040408413,0.002736696212879784
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,42,<28 days,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,19.29987092453744,25.475712831598543,13.89140198671281
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,157,25+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,12191.552386816822,17486.4016283078,8320.86329578106
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,157,25+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0020221897415043035,0.002697620501982611,0.0015502405411342527
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,157,25+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,27.89792149406085,40.0141216115892,19.04062613384071
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,158,<20 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,170.0354925741535,261.984711368501,96.00855908719899
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,158,<20 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,4.615546866517194e-05,6.116739695187151e-05,2.9174028663359845e-05
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,158,<20 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.2903670140704366,0.4473872908563577,0.16395235021416152
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,159,10-24 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,29.70787947412075,50.26973214007585,12.507498727748303
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,159,10-24 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,9.671153093857257e-06,1.4860132789960068e-05,4.007591472314946e-06
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,159,10-24 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.07744072581444598,0.13104013522124594,0.032603800632887675
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,160,85+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,913.6574170130554,1424.7501952100342,463.27195694373245
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,160,85+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.008836670950352482,0.013365576660416132,0.004890222949547022
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,160,85+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,304.1555100563203,474.2977118750383,154.22270506998703
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,162,10-19 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,22.042673432995397,37.302454736556165,9.288136494578461
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,162,10-19 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,1.0792946972665759e-05,1.693275333508534e-05,4.535214719752256e-06
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,162,10-19 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.08102973936235075,0.1371252989827689,0.03414355711458531
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,169,10-54 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,5296.930458177098,7444.193380862233,3596.4298154631824
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,169,10-54 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0007038106281983022,0.0009120380359262169,0.0005350765045619257
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,169,10-54 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,7.101782640231499,9.980694241722682,4.821861081985431
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,197,15-39 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,2314.4479323805995,3220.264197529985,1594.3990292065846
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,197,15-39 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0004793115768138153,0.0006170745338315273,0.0003635999287978566
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,197,15-39 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,4.802767048383608,6.6824483534949355,3.30857610245386
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,228,55+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,6924.329808113857,10064.284345898226,4511.528028747956
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,228,55+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.004447392124305176,0.006121873593707637,0.003156122740394395
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,228,55+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,92.6116599847572,134.6079845503678,60.34087216939183
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,231,60+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,5912.4764577029,8632.898505286488,3824.4362441585668
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,231,60+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.005019909099085414,0.007029655032677465,0.0034777611976152256
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,231,60+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,113.45068492586081,165.651103277409,73.38463238865022
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,232,65-74 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,2160.2713165640325,3120.9333640250507,1460.7144301332555
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,232,65-74 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.004495181272260669,0.005972627273190482,0.003274316595119218
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,232,65-74 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,98.71610411682067,142.6146709177142,66.74904057853463
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,234,75+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,2733.542464600192,4047.4225514421532,1560.131309906542
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,234,75+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.007108108063621752,0.010291857457037831,0.004440465843944431
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,234,75+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,207.16652976996423,306.74134217907704,118.23741304347324
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,235,95+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,68.3483816918017,105.14564782054887,30.74627810263147
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,235,95+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.009788122315920925,0.015419925800655454,0.004764540564636155
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,235,95+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,399.64519405993536,614.8053807225872,179.77897903061498
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,238,12-23 months,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,12.8737472489918,21.46468769874738,5.218127785350617
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,238,12-23 months,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,7.46557681363264e-05,0.00010870112686714868,3.163947166329045e-05
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,238,12-23 months,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.38512255535973045,0.6421234794078734,0.15610207875140786
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,243,75-84 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,1819.8850475871375,2659.9258190117557,1108.351516661747
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,243,75-84 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0064719793188662885,0.009007369560936762,0.004224323828306086
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,243,75-84 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,178.57787144529163,261.0076342960613,108.75799816094634
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,284,20-54 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,5274.887784744102,7418.078623637009,3578.8655812312204
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,284,20-54 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0009600051196594436,0.0012364260745952598,0.0007414557647276719
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,284,20-54 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,11.132509391496502,15.65565625553961,7.553099955830242
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,388,1-5 months,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,10.930609541468797,17.91246448368118,4.035372526400919
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,388,1-5 months,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.00014464293812152553,0.0002241550629568867,5.544354185758854e-05
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,388,1-5 months,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.7310289827514177,1.197968936718307,0.26988195505531537
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,389,6-11 months,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,9.566664855887101,15.290136188861148,3.6886168177681427
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,389,6-11 months,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.00010958567176871462,0.00017043067185672873,4.2023966667490575e-05
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,389,6-11 months,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.5554873729586297,0.8878201245341496,0.21417914151054981
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,420,<70 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,8555.622171075222,12141.71856593258,5809.798077203783
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,420,<70 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0008453507385803721,0.0011054107234065931,0.0006558387179378641
1,All Population,3,YLDs (Years Lived with Disability),179,Ethiopia,3,Both,420,<70 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,7.694317815751575,10.919397748948965,5.224919001504985
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,1,<5 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,207.0498263344519,293.8766671156277,139.29344822236476
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,1,<5 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0007794766370744537,0.00098428191754723,0.0005362718230063332
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,1,<5 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,3.9622357002305084,5.62380873495351,2.6656070334652027
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,2,0-6 days,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,27.28219337240401,36.84257167154403,18.85680488518848
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,2,0-6 days,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.02786836905604972,0.03899587815559637,0.018943225968319134
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,2,0-6 days,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,134.00819330467903,180.96809149500982,92.6232843404366
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,3,7-27 days,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,87.92654854544317,118.46635117126652,60.422435241124944
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,3,7-27 days,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.03320532265553923,0.044166352551047644,0.02355105828619422
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,3,7-27 days,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,145.30865219745357,195.77916004004345,99.8549672723485
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,6,5-9 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,41.12852191875099,77.332691537758,15.669946887858867
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,6,5-9 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.00016324594256165458,0.0002775497302097558,5.512086820878387e-05
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,6,5-9 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.7823546897272701,1.471037398652879,0.29807675704252334
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,7,10-14 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,21.819444446342608,40.06746083122895,7.948460905393292
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,7,10-14 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,5.4433321349842805e-05,9.243817680821387e-05,1.948034532673227e-05
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,7,10-14 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.38891075535910835,0.7141642169448874,0.14167372328203365
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,8,15-19 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,15.715307277817951,27.506809136875034,5.876060469893499
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,8,15-19 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,3.470215537500598e-05,5.62943076486609e-05,1.1933167274126304e-05
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,8,15-19 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.29829041870363215,0.522103543353598,0.1115328200019619
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,9,20-24 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,16.7685550328305,28.47080036525099,5.844801738838434
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,9,20-24 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,3.224603270040794e-05,5.303657364338145e-05,1.1190672782252648e-05
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,9,20-24 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.30618618642600487,0.5198638625251198,0.10672342079131075
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,10,25-29 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,2716.4139803041667,3785.2780565513704,1943.3557158539911
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,10,25-29 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0040072463769567,0.005189028443471226,0.002968701488441189
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,10,25-29 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,46.03090855841198,64.14331149546261,32.931073798598916
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,11,30-34 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,3982.264959780342,5475.819556096604,2784.6121547234475
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,11,30-34 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.005136545860834815,0.006632253619949171,0.0038913835518736856
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,11,30-34 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,68.38869010471215,94.03797348327852,47.82102136209963
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,12,35-39 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,5569.137719287491,7739.178996813496,3990.2130858551495
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,12,35-39 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.006736090747299606,0.0088290260350005,0.005010798163833787
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,12,35-39 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,100.46587759627535,139.61288963940476,71.982464732057
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,13,40-44 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,6538.984798479115,9416.490586024858,4367.69068178126
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,13,40-44 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.00874276654380227,0.01146006402350068,0.006400671666109432
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,13,40-44 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,144.15483813026898,207.59073740305033,96.28769031267733
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,14,45-49 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,7433.906655051348,10630.599759636727,4933.223848699443
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,14,45-49 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.01192614788184989,0.01563965778064497,0.008649500852925464
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,14,45-49 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,212.3481466774893,303.6610845113481,140.9166122236278
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,15,50-54 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,8859.726042863316,12762.520284409316,6056.331467856238
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,15,50-54 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.016012885678195123,0.02105339371076217,0.011557390863579766
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,15,50-54 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,304.20772936209886,438.21414994939767,207.95031755918123
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,16,55-59 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,11228.02769759282,16318.03860423092,7779.3527330557135
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,16,55-59 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.02147067633132891,0.028337442194371353,0.015741389679336096
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,16,55-59 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,435.4201132222141,632.8094664517062,301.6813583875343
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,17,60-64 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,13219.906936955409,19217.621282020176,9093.304922053923
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,17,60-64 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.027255218194284038,0.03630835298889139,0.01969058706848872
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,17,60-64 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,602.3091261682886,875.5696039772901,414.29796500862994
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,18,65-69 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,13273.523319724112,18910.11027871442,8970.704116169862
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,18,65-69 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.032345244249467206,0.0434042742039867,0.023248465644818847
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,18,65-69 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,785.5165305850303,1119.0852542552207,530.8791196205966
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,19,70-74 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,11006.863666720928,15469.23437332338,7550.144569298103
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,19,70-74 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.036598317245348864,0.04946067885344223,0.027430879466991867
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,19,70-74 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,979.8193119289923,1377.0548122227724,672.1058496637104
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,20,75-79 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,8291.871244596123,11682.339237664792,5618.668445088917
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,20,75-79 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.04106745111438291,0.056694074852294135,0.029969613778496492
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,20,75-79 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1196.6118082650976,1685.895097449654,810.8380858544518
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,21,80+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,12325.386391038623,17749.876799551083,7569.2008889727185
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,21,80+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.049692089562458096,0.07223109478240951,0.03063956843143127
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,21,80+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1686.416993372257,2428.6211332726,1035.653455431861
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,22,All ages,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,104748.49506740393,147363.22776215046,73429.71435241391
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,22,All ages,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.012677503937588678,0.016709590715055376,0.009410716616450843
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,22,All ages,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,163.5024495264481,230.0199987955073,114.6168081643695
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,23,5-14 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,62.94796636509362,115.4275310530783,24.249295734817892
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,23,5-14 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,9.617928035484026e-05,0.00016395827025840812,3.4702254863043065e-05
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,23,5-14 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,0.5792358114455212,1.062143282356435,0.22313763736978498
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,24,15-49 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,26273.19197521311,37026.5314350103,18317.877541420363
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,24,15-49 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.005685236473839785,0.00738303746387505,0.004214461619608097
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,24,15-49 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,72.88082897854389,102.7101810746685,50.81309121501743
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,25,50-69 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,46581.1839971357,67194.64023318044,32450.680086093445
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,25,50-69 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.023623174001202688,0.03136012556354435,0.017343688187150604
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,25,50-69 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,496.82820773341393,716.6883666674383,346.11428571449744
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,26,70+ years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,31624.12130235566,44460.21777307896,21240.26277459363
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,26,70+ years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.0421292672234095,0.0586735466980146,0.029209920805815193
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,26,70+ years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1241.5421205673128,1745.4787921889608,833.8786913460133
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,27,Age-standardized,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.014682665227944477,0.019694721219241023,0.010852659850582768
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,27,Age-standardized,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,191.4046825376229,267.1338202273802,134.57330849098625
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,28,<1 year,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,145.68593823333535,198.91434439672204,104.19187669027193
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,28,<1 year,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.002998143268747065,0.0036473538562088446,0.0022557528735709697
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,28,<1 year,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,13.927681870684253,19.01635629264427,9.960819346390585
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,30,80-84 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,6139.380200124912,8657.946612852076,3954.716323290195
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,30,80-84 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.047397077944449875,0.06699066265380818,0.03183264025857749
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,30,80-84 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1503.7785436537897,2120.6756910481054,968.6674158215839
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,31,85-89 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,3472.8241456069168,5168.125138297887,2088.49957144568
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,31,85-89 years,294,All causes,86,Ambient particulate matter pollution,2,Percent,2023,0.05121655972061285,0.07546326992286548,0.03062675485022232
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,31,85-89 years,294,All causes,86,Ambient particulate matter pollution,3,Rate,2023,1790.592484359427,2664.691802080286,1076.8329979936182
1,All Population,3,YLDs (Years Lived with Disability),196,South Africa,3,Both,32,90-94 years,294,All causes,86,Ambient particulate matter pollution,1,Number,2023,1687.3371041065873,2610.5142931414075,898.7318065361849
